[start]
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	Some Cats only appear here! All Cats here are Rare or above.
20180109	1100	20300101	1100	50700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20170101	0	20300101	0	50700	999999	0	0	2	2	0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20170101	0	20300101	0	50700	999999	0	0	3	2	0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20180713	1100	20300803	1100	70100	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		303	0	0	0	0	0	0	0	0	0	10000	0	0	0	Get an Uber Rare Cat!! 100% Uber drop Rate in the PLATINUM CAPSULES!
20180721	1100	20180731	0	70100	999999	0	0	0	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		7	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	【Limited Event】 Special chance for XP and Catamins! ★ On thru 7/30!
20180724	1100	20180726	1100	70200	999999	0	0	1	1	283	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ IRON LEGION ★ Heavy metal Uber Cats with Zombie-crushing powers!!
20180726	1100	20180728	1100	70200	999999	0	0	1	1	230	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Ultra Souls★ Top-class Ubers of legendary might!
20180728	1100	20180731	1100	70200	999999	0	0	1	1	236	150	0	0	0	0	7000	0	2500	0	500	1	0	0	★ The Almighties! ★ Legendary Uber Cats with 11-Draw Guarantee!
20180731	1100	20180803	1100	70200	999999	0	0	1	1	301	150	0	0	0	0	6500	0	2600	0	900	0	0	0	New Uber "D'artanyan" is here! ★ Extra-high Uber drop rate for every draw!
20180803	1100	20300907	1100	70200	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		310	0	0	0	0	0	0	0	0	0	10000	0	0	0	Get an Uber Rare Cat!! 100% Uber drop Rate in the PLATINUM CAPSULES!
20180803	1100	20180806	1100	70200	999999	0	0	1	1	304	150	0	0	0	0	7000	0	2500	0	500	1	0	0	NOBILUGA is here! A new weirdo Cat(?)!★With 11-Draw Uber Guarantee!
20180806	1100	20180808	1100	70200	999999	0	0	1	1	289	150	0	0	0	0	7000	0	2500	0	500	0	0	0	The mighty Dynamites are here! Variety and power await you!
20180808	1100	20180810	1100	70200	999999	0	0	1	1	245	150	0	4	0	0	7000	0	2500	0	500	0	0	0	★ Red Busters w/ Pai-Pai! ★ Plus Increasing Capsules!
20180810	1100	20180817	1100	70200	999999	0	0	0	2	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		3	0	300	0	400	0	2000	0	7000	0	600	0	0	0	Limited Capsules ★ Collect Catfruit by drawing from this set!
20180810	1100	20180812	1100	70200	999999	0	0	1	1	298	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Dark Heroes ★ Defend justice with for superpowered Uber Cats!
20180812	1100	20180814	1100	70200	999999	0	0	1	1	266	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Dragon Emperors ★ Collect a mighty monstrous Uber Cat!
20180814	1100	20180816	1100	70200	999999	0	0	1	1	276	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Elemental Pixies ★ Cosmic powers brought to life as Uber Rare allies!
20180816	1100	20180818	1100	70200	999999	0	0	1	1	230	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Ultra Souls★ Top-class Ubers of legendary might!
[end]
