[start]
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	Some Cats only appear here! All Cats here are Rare or above.
20180109	1100	20300101	1100	50700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20170101	0	20300101	0	50700	999999	0	0	2	2	0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20170101	0	20300101	0	50700	999999	0	0	3	2	0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20180612	1100	20180713	1100	70100	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		294	0	0	0	0	0	0	0	0	0	10000	0	0	0	Get an Uber Rare Cat!! 100% Uber drop Rate in the PLATINUM CAPSULES!
20180623	1100	20180708	0	70100	999999	0	0	0	3	-1	0	0	0	0	0	7400	0	2100	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		6	0	0	0	0	0	7400	0	2100	0	500	0	0	0	【Limited】 Collect Li'l Cats only during this event!★ Thru July 7th!
20180630	1100	20180703	1100	70100	999999	0	0	1	1	292	150	0	3288	0	0	6500	0	2600	0	900	0	0	0	New Uber "D'artanyan" is here! ★ Extra-high Uber drop rate for every draw!
20180703	1100	20180705	1100	70100	999999	0	0	1	1	289	150	0	3288	0	0	7000	0	2500	0	500	0	0	0	The mighty Dynamites are here! Variety and power await you!
20180705	1100	20180707	1100	70100	999999	0	0	1	1	273	150	0	3292	0	0	7000	0	2500	0	500	0	0	0	Metal Busters ★ With Increasing Capsule Discount!
20180707	1100	20180710	1100	70100	999999	0	0	1	1	298	150	0	0	0	0	7000	0	2500	0	500	1	0	0	NEW UNIT: Detective Vigler, cursed defender of justice! With 11-Capsule Uber Guarantee!
20180710	1100	20180712	1100	70100	999999	0	0	1	1	266	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Dragon Emperors ★ Collect a mighty monstrous Uber Cat!
20180712	1100	20180714	1100	70100	999999	0	0	1	1	276	150	0	0	0	0	7000	0	2500	0	500	0	0	0	★ Elemental Pixies ★ Cosmic powers brought to life as Uber Rare allies!
20180714	1100	20180717	1100	70100	999999	0	0	1	1	302	150	0	0	0	0	6500	0	2600	0	900	0	0	0	★ EPICFEST ★ Extra-high drop rates for Ubers, plus Dark Mitama!
20180713	1100	20300803	1100	70100	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		303	0	0	0	0	0	0	0	0	0	10000	0	0	0	Get an Uber Rare Cat!! 100% Uber drop Rate in the PLATINUM CAPSULES!
[end]
