[start]
20180109	1100	20300101	0	60700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	ここでしか手に入らないキャラクターが必ず出現！しかもレアキャラ以上確定!!
20180101	0	20300101	0	50700	999999	0	0	2	2	33	30	0	0	0	0	7500	0	2000	0	500	0	0	0		23	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20180101	0	20300101	0	50700	999999	0	0	3	2	33	75	0	0	0	0	7500	0	2000	0	500	0	0	0		23	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20180915	1100	20300101	0	70400	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		320	0	0	0	0	0	0	0	0	0	10000	0	0	0	超激レアのキャラクターが必ず１体手に入る「プラチナガチャ」！
20190429	1100	20190513	2359	80500	999999	0	0	0	3	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		25	0	0	0	0	0	7400	0	2100	0	500	0	0	0	【期間限定】ちびネコ達が手に入る特別仕様のイベントガチャ！★5月13日まで！
20190506	1100	20190513	1100	80500	999999	0	0	0	2	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		5	0	0	2	500	0	7000	0	2000	0	500	0	0	0	高確率でキャッツアイが手に入るイベント限定特別ガチャ！　5月13日11時まで！
20190508	1100	20190510	1100	80500	999999	0	0	1	1	333	150	0	0	0	0	6970	0	2500	0	500	0	30	0	パワフルでキュートな電脳少女達！シークレット新参戦！？★詳細はバナーをタップ!!
20190510	1100	20190513	1100	80500	999999	0	0	1	1	380	150	0	0	0	0	6970	0	2500	0	500	1	30	0	個性的で愉快な精霊を仲間にしよう！シークレット新参戦！？★詳細はバナーをタップ!!
20190516	1100	20190601	1100	80500	999999	0	0	0	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		24	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	【期間限定】ネコビタンとXPが手に入る特別仕様ガチャ！★6月1日まで！
20190513	1100	20190515	1100	80500	999999	0	0	1	1	336	150	0	0	0	0	6970	0	2500	0	500	0	30	0	圧倒的な存在感を放つドラゴン達！シークレット新参戦！？★詳細はバナーをタップ!!
20190515	1100	20190517	1100	80500	999999	0	0	1	1	245	150	0	4	0	0	7000	0	2500	0	500	0	0	0	赤い敵対策はお任せ！限定キャラも登場する特別版！★おまけアップイベント開催中!!
20190517	1100	20190520	1100	80501	999999	0	0	1	1	361	150	0	0	0	0	6500	0	2600	0	900	0	0	0	限定キャラ「影傑ダークダルターニャ」も参戦！★超激レア出現率が今だけ超アップ!!
20190520	1100	20190522	1100	80501	999999	0	0	1	1	246	150	0	4	0	0	7000	0	2500	0	500	0	0	0	浮いてる敵に対して強力効果の「エアバスターズ」！★おまけアップイベント開催中!!
20190522	1100	20190524	1100	80501	999999	0	0	1	1	369	150	0	0	0	0	6970	0	2500	0	500	0	30	0	世界一即戦力になるにゃんこ達！シークレット新参戦！？★詳細はバナーをタップ!!
20190524	1100	20190526	1100	80501	999999	0	0	1	1	273	150	0	4	0	0	7000	0	2500	0	500	0	0	0	メタルな敵に効果絶大！限定キャラも登場の特別版！★おまけアップイベント開催中!!
20190526	1100	20190528	1100	80501	999999	0	0	1	1	345	150	0	0	0	0	7000	0	2500	0	500	0	0	0	にゃんこワールドの偉大なる神々、ここに集結！★詳細はバナーをタップ!!
20190528	1100	20190529	1100	80501	999999	0	0	1	1	342	150	0	0	0	0	7000	0	2500	0	500	0	0	0	正義と闇、２つの力を持つにゃんこ軍団の救世主！★詳細はバナーをタップ!!
[end]
