[start]
20180109	1100	20300101	0	60700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	ここでしか手に入らないキャラクターが必ず出現！しかもレアキャラ以上確定!!
20180101	0	20300101	0	50700	999999	0	0	2	2	33	30	0	0	0	0	7500	0	2000	0	500	0	0	0		23	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20180101	0	20300101	0	50700	999999	0	0	3	2	33	75	0	0	0	0	7500	0	2000	0	500	0	0	0		23	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20190817	1100	20300101	0	80800	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		401	0	0	0	0	0	0	0	0	0	10000	0	0	0	超激レアのキャラクターが必ず１体手に入る「プラチナガチャ」！
20190906	1100	20300101	0	80900	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		407	0	0	0	0	0	0	0	0	0	10000	0	0	0	超激レアのキャラクターが必ず１体手に入る「プラチナガチャ」！
20190913	1100	20190927	2359	80900	999999	0	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		31	0	0	0	0	0	7400	0	2100	0	500	0	0	0	【期間限定】ちびネコ達が手に入る特別仕様のイベントガチャ！★9月27日まで！
20190916	1100	20191001	2359	80900	999999	0	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		32	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	【期間限定】ネコビタンとXPが手に入る特別仕様ガチャ！★10月1日まで！
20190916	1100	20190918	1100	80900	999999	0	0	1	1	369	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	世界一即戦力になるにゃんこ達！シークレット新参戦！？★詳細はバナーをタップ!!
20190918	1100	20190920	1100	80900	999999	0	0	1	1	384	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	正義と闇、２つの力を持つ救世主！シークレット新参戦！？★詳細はバナーをタップ!!
20190920	1100	20190923	1100	80901	999999	0	0	1	1	362	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	にゃんこワールド最大級の仰天進化！シークレット新参戦！？★詳細はバナーをタップ!!
20190923	1100	20190925	1100	80901	999999	0	0	1	1	396	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	成田甲斐参戦！黒い敵に強力効果の頼もしい戦国武将達！★詳細はバナーをタップ!!
20190925	1100	20190927	1100	80901	999999	0	0	1	1	372	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	謎だらけのキモかわ生命体！シークレット新参戦！？★詳細はバナーをタップ!!
20190927	1100	20190928	1100	80901	999999	0	0	1	1	377	150	0	0	0	0	6970	0	2500	0	500	0	30	0	にゃんこ軍団秘蔵の超兵器達！シークレット新参戦！？★詳細はバナーをタップ!!
20190928	1100	20191001	1100	80901	999999	0	0	1	1	405	150	0	0	0	0	6500	0	2600	0	900	0	0	0	強力な限定キャラ「幼傑ダルターニャ」も参戦！★超激レア出現率が今だけ超アップ!!
20191001	1100	20191003	1100	80901	999999	0	0	1	1	403	150	0	0	0	0	6970	0	2500	0	500	0	30	0	英雄令嬢メルシュ参戦！パワフルでキュートな電脳少女達！★詳細はバナーをタップ!!
20191003	1100	20191004	1100	80901	999999	0	0	1	1	381	150	0	0	0	0	6970	0	2500	0	500	0	30	0	個性的で愉快な精霊を仲間にしよう！シークレット新参戦！？★詳細はバナーをタップ!!
[end]
