[start]
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	여기에서만 얻을 수 있는 레어 캐릭터가 100% 출현!!
20180109	1100	20300101	1100	50700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20170101	0	20300101	0	80200	999999	0	0	2	3	0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20170101	0	20300101	0	80200	999999	0	0	3	3	0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20200424	1100	20300101	1100	90400	999999	0	0	1	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		504	0	0	0	0	0	0	0	0	0	10000	0	0	0	울트라 슈퍼 레어 캐릭터를 반드시 뽑을 수 있는 「플래티넘 뽑기」
20200510	1100	20200518	1100	90400	999999	0	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		3	0	300	0	400	0	2000	0	7000	0	600	0	0	0	☆기간 한정★개다래를 획득할 수 있는 특별 뽑기!☆
20200512	1100	20200515	1100	90400	999999	0	0	1	1	427	150	0	0	0	0	6970	0	2500	0	500	0	30	0	★검은 적에 강한 멋진 환수들! 자세한 내용은 배너를 클릭!★
20200515	1100	20200518	1100	90400	999999	0	0	1	1	501	150	0	0	0	0	6500	0	2600	0	900	0	0	0	★한정 캐릭터 호걸 달타냥 참전!★울트라 슈퍼 레어 캐릭터 지금만 출현율 초UP!
20200516	1100	20200602	0	90400	999999	0	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		43	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	【기간한정】고양이 드링크와 XP를 GET할 수 있는 특별 뽑기!★ 6월 1일까지!
20200518	1100	20200520	1100	90400	999999	0	0	1	1	431	150	0	0	0	0	6970	0	2500	0	500	0	30	0	♡파워풀&큐트한 소녀들♡자세한 내용은 배너를 클릭♡
20200520	1100	20200522	1100	90400	999999	0	0	1	1	488	150	0	0	0	0	6970	0	2500	0	500	0	30	0	매드슈터 사키 참전! 정의와 어둠의 힘을 가진 구세주들!★자세한 내용은 배너를 클릭!
20200522	1100	20200525	1100	90400	999999	0	0	1	1	425	150	0	0	0	0	6970	0	2500	0	500	1	30	0	세계 최강 전력의 냥코 군단!★자세한 내용은 배너를 클릭!
20200525	1100	20200527	1100	90400	999999	0	0	1	1	435	150	0	0	0	0	6970	0	2500	0	500	0	30	0	압도적인 존재감을 내뿜는 강력한 드래곤들!★자세한 내용은 배너를 클릭!
20200527	1100	20200529	1100	90400	999999	0	0	1	1	499	150	0	0	0	0	6970	0	2500	0	500	0	30	0	명계신 하데스 참전! 냥코 월드의 위대한 신들!★자세한 내용은 배너를 클릭!
20200529	1100	20200601	1100	90400	999999	0	0	1	1	500	150	0	0	0	0	6500	0	2600	0	900	0	0	0	강력한 한정 캐릭터 '재앙의 캐슬리' 참전!★울트라 슈퍼 레어 캐릭터 지금만 확률 초 UP!!
[end]
