[start]
20180109	1100	20300101	1100	50700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	只有從這個轉蛋才能拿到的限定角色等著你喔！
20170101	0	20300101	0	50700	999999	0	0	2	2	0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20170101	0	20300101	0	50700	999999	0	0	3	2	0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20181013	1100	20300101	1100	70400	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		320	0	0	0	0	0	0	0	0	0	10000	0	0	0	必出超激稀有角色的白金轉蛋！快來獲得心儀的貓咪吧！
20190610	1100	20190625	0	80501	999999	0	0	0	2	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		26	0	0	0	0	0	7400	0	2100	0	500	0	0	0	限時開放！收集小小貓咪的好機會！★開放到2019年6月24日！
20190612	1100	20190614	1100	80501	999999	0	0	1	1	330	150	0	3624	0	0	6970	0	2500	0	500	0	30	0	掃黑專家的戰國武將來了！神秘角色新登場！？★點圖可以看詳細內容喔！
20190614	1100	20190617	1100	80501	999999	0	0	1	1	361	150	0	3624	0	0	6500	0	2600	0	900	0	0	0	超強的限定角色「影傑漆黑達太貓」登場！★超激稀有角色出現率大幅上升！
20190616	1100	20190702	0	80501	999999	0	0	0	3	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		27	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	限時開放★能夠獲得喵力達與XP的特別轉蛋！★7月1日為止！
20190617	1100	20190619	1100	80501	999999	0	0	1	1	372	150	0	3624	0	0	6970	0	2500	0	500	0	30	0	噁心又可愛的神秘生物！神秘角色新登場！？★點圖可以看詳細內容喔！
20190619	1100	20190621	1100	80600	999999	0	0	1	1	377	150	0	3624	0	0	6970	0	2500	0	500	0	30	0	貓咪軍團珍藏的超級武器！神秘角色新登場！？★點圖可以看詳細內容喔！
20190621	1100	20190624	1100	80600	999999	0	0	1	1	246	150	0	3628	0	0	7000	0	2500	0	500	0	0	0	專打飄浮敵人！以「閃電機兵飛雷」爲首的飄浮破壞者轉蛋！★好康轉蛋活動中！
20190624	1100	20190626	1100	80600	999999	0	0	1	1	380	150	0	0	0	0	6970	0	2500	0	500	0	30	0	來自宇宙盡頭的各種精靈們！還有新神秘角色！？★點圖可以看詳細內容喔！
20190626	1100	20190628	1100	80600	999999	0	0	1	1	333	150	0	0	0	0	6970	0	2500	0	500	0	30	0	可愛有活力的美少女們！神秘角色新登場！？★點圖可以看詳細內容喔！
20190628	1100	20190701	1100	80600	999999	0	0	1	1	336	150	0	0	0	0	6970	0	2500	0	500	1	30	0	破壞力強大，勇猛可靠的龍皇們降臨啦！★點圖可以看詳細內容喔！
[end]
