[start]
20180109	1100	20300101	1100	50700	999999	0	0	0	1	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
20160101	0	20300101	0	50700	999999	0	0	1	1	0	150	0	0	0	0	7500	0	2000	0	500	0	0	0	只有從這個轉蛋才能拿到的限定角色等著你喔！
20170101	0	20300101	0	80200	999999	0	0	2	3	0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0		0	30	0	0	0	0	7500	0	2000	0	500	0	0	0	
20170101	0	20300101	0	80200	999999	0	0	3	3	0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0		0	75	0	0	0	0	7500	0	2000	0	500	0	0	0	
20181013	1100	20300101	1100	70400	999999	0	0	1	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		320	0	0	0	0	0	0	0	0	0	10000	0	0	0	必出超激稀有角色的白金轉蛋！快來獲得心儀的貓咪吧！
20190911	1100	20190914	1100	80800	999999	0	0	1	1	380	150	0	0	0	0	6970	0	2500	0	500	0	30	0	來自宇宙盡頭的各種精靈們！還有新神秘角色！？★點圖可以看詳細內容喔！
20190914	1100	20190917	1100	80800	999999	0	0	1	1	361	150	0	0	0	0	6500	0	2600	0	900	0	0	0	超強的限定角色「影傑漆黑達太貓」登場！★超激稀有角色出現率大幅上升！
20190916	1100	20191002	0	80800	999999	0	0	0	4	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		32	0	300	0	0	0	5100	0	3500	0	1400	0	0	0	限時開放★能夠獲得喵力達與XP的特別轉蛋！★10月1日為止！
20190917	1100	20190920	1100	80900	999999	0	0	1	1	369	150	0	0	0	0	6970	0	2500	0	500	0	30	0	具備各種獨特能力的貓咪們！還有新神秘角色！？★點圖可以看詳細內容喔！
20190920	1100	20190922	1100	80900	999999	0	0	1	1	377	150	0	0	0	0	6970	0	2500	0	500	0	30	0	貓咪軍團珍藏的超級武器！神秘角色新登場！？★點圖可以看詳細內容喔！
20190922	1100	20190925	1100	80900	999999	0	0	1	1	362	150	0	0	0	0	6970	0	2500	0	500	0	30	0	進化後大變身的古代勇者們！神秘角色新登場！？★點圖可以看詳細內容喔！
20190923	1100	20191008	0	80900	999999	0	0	0	3	-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		-1	150	0	0	0	0	7500	0	2000	0	500	0	0	0		31	0	0	0	0	0	7400	0	2100	0	500	0	0	0	限時開放！收集小小貓咪的好機會！★開放到2019年10月7日！
20190923	1100	20190925	1100	80900	999999	0	0	1	1	362	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	進化後大變身的古代勇者們！神秘角色新登場！？★點圖可以看詳細內容喔！
20190925	1100	20190928	1100	80900	999999	0	0	1	1	336	150	0	3704	0	0	6970	0	2500	0	500	0	30	0	破壞力強大，勇猛可靠的龍皇們降臨啦！★點圖可以看詳細內容喔！
20190928	1100	20191001	1100	80900	999999	0	0	1	1	354	150	0	3704	0	0	7000	0	2500	0	500	1	0	0	從異世界被召喚來的怪物美少女★11連轉超激確定活動中！
[end]
